X,Y,Z
-2.6482412815093994,-0.4522613286972046,4.969447612762451
-2.6482412815093994,-0.4321608245372772,4.969447612762451
-2.6482412815093994,-0.41206032037734985,4.8952765464782715
-2.6482412815093994,-0.3919598162174225,4.8952765464782715
-2.6482412815093994,-0.3718593120574951,4.8952765464782715
-2.6482412815093994,-0.35175880789756775,4.8952765464782715
-2.6482412815093994,-0.3316583037376404,4.8952765464782715
-2.6482412815093994,-0.311557799577713,4.8952765464782715
-2.6482412815093994,-0.29145729541778564,4.82110595703125
-2.6482412815093994,-0.2713567912578583,4.82110595703125
-2.6482412815093994,-0.2512562870979309,4.82110595703125
-2.6482412815093994,-0.23115579783916473,4.82110595703125
-2.6482412815093994,-0.21105529367923737,4.82110595703125
-2.6482412815093994,-0.19095478951931,4.82110595703125
-2.6482412815093994,-0.17085428535938263,4.82110595703125
-2.6482412815093994,-0.15075379610061646,4.82110595703125
-2.6482412815093994,-0.1306532919406891,4.82110595703125
-2.6482412815093994,-0.11055278778076172,4.82110595703125
-2.6482412815093994,-0.09045228362083435,4.82110595703125
-2.6482412815093994,-0.07035177946090698,4.82110595703125
-2.6482412815093994,-0.050251275300979614,4.82110595703125
-2.6482412815093994,-0.030150774866342545,4.82110595703125
-2.6482412815093994,-0.010050272569060326,4.82110595703125
-2.6482412815093994,0.010050272569060326,4.82110595703125
-2.6482412815093994,0.030150774866342545,4.82110595703125
-2.6482412815093994,0.050251275300979614,4.82110595703125
-2.6482412815093994,0.07035177946090698,4.82110595703125
-2.6482412815093994,0.09045228362083435,4.82110595703125
-2.6482412815093994,0.11055278778076172,4.82110595703125
-2.6482412815093994,0.1306532919406891,4.82110595703125
-2.6482412815093994,0.15075379610061646,4.82110595703125
-2.6482412815093994,0.17085428535938263,4.82110595703125
-2.6482412815093994,0.19095478951931,4.82110595703125
-2.6482412815093994,0.21105529367923737,4.82110595703125
-2.6482412815093994,0.23115579783916473,4.82110595703125
-2.6482412815093994,0.2512562870979309,4.82110595703125
-2.6482412815093994,0.2713567912578583,4.8952765464782715
-2.6482412815093994,0.29145729541778564,4.8952765464782715
-2.6482412815093994,0.311557799577713,4.8952765464782715
-2.6482412815093994,0.3316583037376404,4.8952765464782715
-2.6482412815093994,0.35175880789756775,4.8952765464782715
-2.6482412815093994,0.3718593120574951,4.8952765464782715
-2.6482412815093994,0.3919598162174225,4.8952765464782715
-2.6482412815093994,0.41206032037734985,4.969447612762451
-2.6482412815093994,0.4321608245372772,4.969447612762451
-2.6482412815093994,0.4522613286972046,4.969447612762451
-2.6482412815093994,0.47236183285713196,4.969447612762451
-2.6482412815093994,0.4924623370170593,4.969447612762451
-2.6482412815093994,0.5125628113746643,5.043618202209473
-2.6482412815093994,0.5326633453369141,5.043618202209473
-2.6482412815093994,0.552763819694519,5.043618202209473
-2.6482412815093994,0.5728643536567688,5.043618202209473
-2.6482412815093994,0.5929648280143738,5.117789268493652
-2.6482412815093994,0.6130653619766235,5.117789268493652
-2.6482412815093994,0.6331658363342285,5.117789268493652
-2.6482412815093994,0.6532663702964783,5.117789268493652
-2.6482412815093994,0.6733668446540833,5.191959857940674
-2.6482412815093994,0.693467378616333,5.191959857940674
-2.6482412815093994,0.713567852973938,5.191959857940674
-2.6482412815093994,0.733668327331543,5.2661309242248535
-2.6482412815093994,0.7537688612937927,5.2661309242248535
-2.6482412815093994,0.7738693356513977,5.340301513671875
-2.6482412815093994,0.7939698696136475,5.340301513671875
-2.6482412815093994,0.8140703439712524,5.340301513671875
-2.6482412815093994,0.8341708779335022,5.414472579956055
-2.6482412815093994,0.8542713522911072,5.414472579956055
-2.6482412815093994,0.8743718862533569,5.488643646240234
-2.6482412815093994,0.8944723606109619,5.488643646240234
-2.6482412815093994,0.9145728945732117,5.562814235687256
-2.6482412815093994,0.9346733689308167,5.562814235687256
-2.6482412815093994,0.9547739028930664,5.6369853019714355
-2.6482412815093994,0.9748743772506714,5.6369853019714355
-2.6482412815093994,0.9949749112129211,5.711155891418457
-2.6482412815093994,1.015075445175171,11.496482849121094
-2.6482412815093994,1.0351759195327759,11.496482849121094
-2.6482412815093994,1.0552763938903809,11.496482849121094
-2.6482412815093994,1.0753768682479858,11.496482849121094
-2.6482412815093994,1.0954773426055908,11.496482849121094
-2.6482412815093994,1.1155779361724854,11.496482849121094
-2.6482412815093994,1.1356784105300903,11.496482849121094
-2.6482412815093994,1.1557788848876953,11.570652961730957
-2.6482412815093994,1.1758793592453003,11.570652961730957
-2.6482412815093994,1.1959799528121948,11.570652961730957
-2.6482412815093994,1.2160804271697998,11.570652961730957
-2.6482412815093994,1.2361809015274048,11.570652961730957
-2.6482412815093994,1.2562813758850098,11.570652961730957
-2.6482412815093994,1.2763819694519043,11.570652961730957
-2.6482412815093994,1.2964824438095093,11.644824028015137
-2.6482412815093994,1.3165829181671143,11.644824028015137
-2.6482412815093994,1.3366833925247192,11.644824028015137
-2.6482412815093994,1.3567838668823242,11.644824028015137
-2.6482412815093994,1.3768844604492188,11.718995094299316
-2.6482412815093994,1.3969849348068237,11.718995094299316
-2.6482412815093994,1.4170854091644287,11.718995094299316
-2.6482412815093994,1.4371858835220337,11.793166160583496
-2.6482412815093994,1.4572864770889282,11.793166160583496
-2.6482412815093994,1.4773869514465332,11.793166160583496
-2.6482412815093994,1.4974874258041382,11.867337226867676
-2.6482412815093994,1.5175879001617432,11.867337226867676
-2.6482412815093994,1.5376884937286377,11.941507339477539
-2.6482412815093994,1.5577889680862427,11.941507339477539
-2.6482412815093994,1.5778894424438477,11.941507339477539
-2.6482412815093994,1.5979899168014526,12.015678405761719
-2.6482412815093994,1.6180905103683472,12.015678405761719
-2.6482412815093994,1.6381909847259521,12.089849472045898
-2.6482412815093994,1.6582914590835571,12.164020538330078
-2.6482412815093994,1.678391933441162,12.164020538330078
-2.6482412815093994,1.698492407798767,12.238190650939941
-2.6482412815093994,1.7185930013656616,12.312361717224121
-2.6482412815093994,1.7386934757232666,12.312361717224121
-2.6482412815093994,1.7587939500808716,12.3865327835083
-2.6482412815093994,1.7788944244384766,12.46070384979248
-2.6482412815093994,1.798995018005371,12.53487491607666
-2.6482412815093994,1.819095492362976,12.53487491607666
-2.6482412815093994,1.839195966720581,12.609045028686523
-2.6482412815093994,1.859296441078186,12.683216094970703
-2.6482412815093994,1.8793970346450806,12.757387161254883
-2.6482412815093994,1.8994975090026855,12.831558227539062
-2.6482412815093994,1.9195979833602905,12.905728340148926
-2.6482412815093994,1.9396984577178955,12.979899406433105
-2.6482412815093994,1.95979905128479,13.054070472717285
-2.6482412815093994,1.979899525642395,13.128241539001465
-2.6482412815093994,2.0,13.202412605285645
-2.6231155395507812,-2.0,13.350753784179688
-2.6231155395507812,-1.979899525642395,13.276582717895508
-2.6231155395507812,-1.95979905128479,13.276582717895508
-2.6231155395507812,-1.9396984577178955,13.202412605285645
-2.6231155395507812,-1.9195979833602905,13.128241539001465
-2.6231155395507812,-1.8994975090026855,13.128241539001465
-2.6231155395507812,-1.8793970346450806,13.054070472717285
-2.6231155395507812,-1.859296441078186,12.979899406433105
-2.6231155395507812,-1.839195966720581,12.979899406433105
-2.6231155395507812,-1.819095492362976,12.905728340148926
-2.6231155395507812,-1.798995018005371,12.831558227539062
-2.6231155395507812,-1.7788944244384766,12.831558227539062
-2.6231155395507812,-1.7587939500808716,12.757387161254883
-2.6231155395507812,-1.7386934757232666,12.757387161254883
-2.6231155395507812,-1.7185930013656616,12.683216094970703
-2.6231155395507812,-1.698492407798767,12.683216094970703
-2.6231155395507812,-1.678391933441162,12.609045028686523
-2.6231155395507812,-1.6582914590835571,12.609045028686523
-2.6231155395507812,-1.6381909847259521,12.53487491607666
-2.6231155395507812,-1.6180905103683472,12.53487491607666
-2.6231155395507812,-1.5979899168014526,12.46070384979248
-2.6231155395507812,-1.5778894424438477,12.46070384979248
-2.6231155395507812,-1.5577889680862427,12.46070384979248
-2.6231155395507812,-1.5376884937286377,12.3865327835083
-2.6231155395507812,-1.5175879001617432,12.3865327835083
-2.6231155395507812,-1.4974874258041382,12.3865327835083
-2.6231155395507812,-1.4773869514465332,12.312361717224121
-2.6231155395507812,-1.4572864770889282,12.312361717224121
-2.6231155395507812,-1.4371858835220337,12.312361717224121
-2.6231155395507812,-1.4170854091644287,12.238190650939941
-2.6231155395507812,-1.3969849348068237,12.238190650939941
-2.6231155395507812,-1.3768844604492188,12.238190650939941
-2.6231155395507812,-1.3567838668823242,12.164020538330078
-2.6231155395507812,-1.3366833925247192,12.164020538330078
-2.6231155395507812,-1.3165829181671143,12.164020538330078
-2.6231155395507812,-1.2964824438095093,12.164020538330078
-2.6231155395507812,-1.2763819694519043,12.164020538330078
-2.6231155395507812,-1.2562813758850098,12.089849472045898
-2.6231155395507812,-1.2361809015274048,12.089849472045898
-2.6231155395507812,-1.2160804271697998,12.089849472045898
-2.6231155395507812,-1.1959799528121948,12.089849472045898
-2.6231155395507812,-1.1758793592453003,12.089849472045898
-2.6231155395507812,-1.1557788848876953,12.089849472045898
-2.6231155395507812,-1.1356784105300903,12.089849472045898
-2.6231155395507812,-1.1155779361724854,12.015678405761719
-2.6231155395507812,-1.0954773426055908,12.015678405761719
-2.6231155395507812,-1.0753768682479858,12.015678405761719
-2.6231155395507812,-1.0552763938903809,12.015678405761719
-2.6231155395507812,-1.0351759195327759,12.015678405761719
-2.6231155395507812,-1.015075445175171,5.711155891418457
-2.6231155395507812,-0.9949749112129211,5.6369853019714355
-2.6231155395507812,-0.9748743772506714,5.6369853019714355
-2.6231155395507812,-0.9547739028930664,5.562814235687256
-2.6231155395507812,-0.9346733689308167,5.488643646240234
-2.6231155395507812,-0.9145728945732117,5.488643646240234
-2.6231155395507812,-0.8944723606109619,5.414472579956055
-2.6231155395507812,-0.8743718862533569,5.414472579956055
-2.6231155395507812,-0.8542713522911072,5.340301513671875
-2.6231155395507812,-0.8341708779335022,5.340301513671875
-2.6231155395507812,-0.8140703439712524,5.340301513671875
-2.6231155395507812,-0.7939698696136475,5.2661309242248535
-2.6231155395507812,-0.7738693356513977,5.2661309242248535
-2.6231155395507812,-0.7537688612937927,5.191959857940674
-2.6231155395507812,-0.733668327331543,5.191959857940674
-2.6231155395507812,-0.713567852973938,5.191959857940674
-2.6231155395507812,-0.693467378616333,5.117789268493652
-2.6231155395507812,-0.6733668446540833,5.117789268493652
-2.6231155395507812,-0.6532663702964783,5.117789268493652
-2.6231155395507812,-0.6331658363342285,5.043618202209473
-2.6231155395507812,-0.6130653619766235,5.043618202209473
-2.6231155395507812,-0.5929648280143738,5.043618202209473
-2.6231155395507812,-0.5728643536567688,5.043618202209473
-2.6231155395507812,-0.552763819694519,4.969447612762451
-2.6231155395507812,-0.5326633453369141,4.969447612762451
-2.6231155395507812,-0.5125628113746643,4.969447612762451
-2.6231155395507812,-0.4924623370170593,4.969447612762451
-2.6231155395507812,-0.47236183285713196,4.8952765464782715
-2.6231155395507812,-0.4522613286972046,4.8952765464782715
-2.6231155395507812,-0.4321608245372772,4.8952765464782715
-2.6231155395507812,-0.41206032037734985,4.8952765464782715
-2.6231155395507812,-0.3919598162174225,4.8952765464782715
-2.6231155395507812,-0.3718593120574951,4.82110595703125
-2.6231155395507812,-0.35175880789756775,4.82110595703125
-2.6231155395507812,-0.3316583037376404,4.82110595703125
-2.6231155395507812,-0.311557799577713,4.82110595703125
-2.6231155395507812,-0.29145729541778564,4.82110595703125
-2.6231155395507812,-0.2713567912578583,4.82110595703125
-2.6231155395507812,-0.2512562870979309,4.82110595703125
-2.6231155395507812,-0.23115579783916473,4.82110595703125
-2.6231155395507812,-0.21105529367923737,4.74693489074707
-2.6231155395507812,-0.19095478951931,4.74693489074707
-2.6231155395507812,-0.17085428535938263,4.74693489074707
-2.6231155395507812,-0.15075379610061646,4.74693489074707
-2.6231155395507812,-0.1306532919406891,4.74693489074707
-2.6231155395507812,-0.11055278778076172,4.74693489074707
-2.6231155395507812,-0.09045228362083435,4.74693489074707
-2.6231155395507812,-0.07035177946090698,4.74693489074707
-2.6231155395507812,-0.050251275300979614,4.74693489074707
-2.6231155395507812,-0.030150774866342545,4.74693489074707
-2.6231155395507812,-0.010050272569060326,4.74693489074707
-2.6231155395507812,0.010050272569060326,4.74693489074707
-2.6231155395507812,0.030150774866342545,4.74693489074707
-2.6231155395507812,0.050251275300979614,4.74693489074707
-2.6231155395507812,0.07035177946090698,4.74693489074707
-2.6231155395507812,0.09045228362083435,4.74693489074707
-2.6231155395507812,0.11055278778076172,4.74693489074707
-2.6231155395507812,0.1306532919406891,4.74693489074707
-2.6231155395507812,0.15075379610061646,4.74693489074707
-2.6231155395507812,0.17085428535938263,4.74693489074707
-2.6231155395507812,0.19095478951931,4.82110595703125
-2.6231155395507812,0.21105529367923737,4.82110595703125
-2.6231155395507812,0.23115579783916473,4.82110595703125
-2.6231155395507812,0.2512562870979309,4.82110595703125
-2.6231155395507812,0.2713567912578583,4.82110595703125
-2.6231155395507812,0.29145729541778564,4.82110595703125
-2.6231155395507812,0.311557799577713,4.82110595703125
-2.6231155395507812,0.3316583037376404,4.82110595703125
-2.6231155395507812,0.35175880789756775,4.8952765464782715
-2.6231155395507812,0.3718593120574951,4.8952765464782715
-2.6231155395507812,0.3919598162174225,4.8952765464782715
-2.6231155395507812,0.41206032037734985,4.8952765464782715
-2.6231155395507812,0.4321608245372772,4.8952765464782715
-2.6231155395507812,0.4522613286972046,4.8952765464782715
-2.6231155395507812,0.47236183285713196,4.969447612762451
-2.6231155395507812,0.4924623370170593,4.969447612762451
-2.6231155395507812,0.5125628113746643,4.969447612762451
-2.6231155395507812,0.5326633453369141,4.969447612762451
-2.6231155395507812,0.552763819694519,4.969447612762451
-2.6231155395507812,0.5728643536567688,5.043618202209473
-2.6231155395507812,0.5929648280143738,5.043618202209473
-2.6231155395507812,0.6130653619766235,5.043618202209473
-2.6231155395507812,0.6331658363342285,5.117789268493652
-2.6231155395507812,0.6532663702964783,5.117789268493652
-2.6231155395507812,0.6733668446540833,5.117789268493652
-2.6231155395507812,0.693467378616333,5.191959857940674
-2.6231155395507812,0.713567852973938,5.191959857940674
-2.6231155395507812,0.733668327331543,5.191959857940674
-2.6231155395507812,0.7537688612937927,5.2661309242248535
-2.6231155395507812,0.7738693356513977,5.2661309242248535
-2.6231155395507812,0.7939698696136475,5.2661309242248535
-2.6231155395507812,0.8140703439712524,5.340301513671875
-2.6231155395507812,0.8341708779335022,5.340301513671875
-2.6231155395507812,0.8542713522911072,5.414472579956055
-2.6231155395507812,0.8743718862533569,5.414472579956055
-2.6231155395507812,0.8944723606109619,5.488643646240234
-2.6231155395507812,0.9145728945732117,5.488643646240234
-2.6231155395507812,0.9346733689308167,5.562814235687256
-2.6231155395507812,0.9547739028930664,5.562814235687256
-2.6231155395507812,0.9748743772506714,5.6369853019714355
-2.6231155395507812,0.9949749112129211,5.6369853019714355
-2.6231155395507812,1.015075445175171,11.422311782836914
-2.6231155395507812,1.0351759195327759,11.422311782836914
-2.6231155395507812,1.0552763938903809,11.422311782836914
-2.6231155395507812,1.0753768682479858,11.422311782836914
-2.6231155395507812,1.0954773426055908,11.496482849121094
-2.6231155395507812,1.1155779361724854,11.496482849121094
-2.6231155395507812,1.1356784105300903,11.496482849121094
-2.6231155395507812,1.1557788848876953,11.496482849121094
-2.6231155395507812,1.1758793592453003,11.496482849121094
-2.6231155395507812,1.1959799528121948,11.496482849121094
-2.6231155395507812,1.2160804271697998,11.496482849121094
-2.6231155395507812,1.2361809015274048,11.496482849121094
-2.6231155395507812,1.2562813758850098,11.570652961730957
-2.6231155395507812,1.2763819694519043,11.570652961730957
-2.6231155395507812,1.2964824438095093,11.570652961730957
-2.6231155395507812,1.3165829181671143,11.570652961730957
-2.6231155395507812,1.3366833925247192,11.570652961730957
-2.6231155395507812,1.3567838668823242,11.644824028015137
-2.6231155395507812,1.3768844604492188,11.644824028015137
-2.6231155395507812,1.3969849348068237,11.644824028015137
-2.6231155395507812,1.4170854091644287,11.718995094299316
-2.6231155395507812,1.4371858835220337,11.718995094299316
-2.6231155395507812,1.4572864770889282,11.718995094299316
-2.6231155395507812,1.4773869514465332,11.793166160583496
-2.6231155395507812,1.4974874258041382,11.793166160583496
-2.6231155395507812,1.5175879001617432,11.793166160583496
-2.6231155395507812,1.5376884937286377,11.867337226867676
-2.6231155395507812,1.5577889680862427,11.867337226867676
-2.6231155395507812,1.5778894424438477,11.941507339477539
-2.6231155395507812,1.5979899168014526,11.941507339477539
-2.6231155395507812,1.6180905103683472,12.015678405761719
-2.6231155395507812,1.6381909847259521,12.015678405761719
-2.6231155395507812,1.6582914590835571,12.089849472045898
-2.6231155395507812,1.678391933441162,12.089849472045898
-2.6231155395507812,1.698492407798767,12.164020538330078
-2.6231155395507812,1.7185930013656616,12.238190650939941
-2.6231155395507812,1.7386934757232666,12.238190650939941
-2.6231155395507812,1.7587939500808716,12.312361717224121
-2.6231155395507812,1.7788944244384766,12.3865327835083
-2.6231155395507812,1.798995018005371,12.46070384979248
-2.6231155395507812,1.819095492362976,12.53487491607666
-2.6231155395507812,1.839195966720581,12.53487491607666
-2.6231155395507812,1.859296441078186,12.609045028686523
-2.6231155395507812,1.8793970346450806,12.683216094970703
-2.6231155395507812,1.8994975090026855,12.757387161254883
-2.6231155395507812,1.9195979833602905,12.831558227539062
-2.6231155395507812,1.9396984577178955,12.905728340148926
-2.6231155395507812,1.95979905128479,12.979899406433105
-2.6231155395507812,1.979899525642395,13.054070472717285
-2.6231155395507812,2.0,13.128241539001465
-2.597990036010742,-2.0,13.276582717895508
-2.597990036010742,-1.979899525642395,13.276582717895508
-2.597990036010742,-1.95979905128479,13.202412605285645
-2.597990036010742,-1.9396984577178955,13.128241539001465
-2.597990036010742,-1.9195979833602905,13.128241539001465
-2.597990036010742,-1.8994975090026855,13.054070472717285
-2.597990036010742,-1.8793970346450806,12.979899406433105
-2.597990036010742,-1.859296441078186,12.979899406433105
-2.597990036010742,-1.839195966720581,12.905728340148926
-2.597990036010742,-1.819095492362976,12.831558227539062
-2.597990036010742,-1.798995018005371,12.831558227539062
-2.597990036010742,-1.7788944244384766,12.757387161254883
-2.597990036010742,-1.7587939500808716,12.757387161254883
-2.597990036010742,-1.7386934757232666,12.683216094970703
-2.597990036010742,-1.7185930013656616,12.683216094970703
-2.597990036010742,-1.698492407798767,12.609045028686523
-2.597990036010742,-1.678391933441162,12.609045028686523
-2.597990036010742,-1.6582914590835571,12.53487491607666
-2.597990036010742,-1.6381909847259521,12.53487491607666
-2.597990036010742,-1.6180905103683472,12.46070384979248
-2.597990036010742,-1.5979899168014526,12.46070384979248
-2.597990036010742,-1.5778894424438477,12.3865327835083
-2.597990036010742,-1.5577889680862427,12.3865327835083
-2.597990036010742,-1.5376884937286377,12.3865327835083
-2.597990036010742,-1.5175879001617432,12.312361717224121
-2.597990036010742,-1.4974874258041382,12.312361717224121
-2.597990036010742,-1.4773869514465332,12.312361717224121
-2.597990036010742,-1.4572864770889282,12.238190650939941
-2.597990036010742,-1.4371858835220337,12.238190650939941
-2.597990036010742,-1.4170854091644287,12.238190650939941
-2.597990036010742,-1.3969849348068237,12.164020538330078
-2.597990036010742,-1.3768844604492188,12.164020538330078
-2.597990036010742,-1.3567838668823242,12.164020538330078
-2.597990036010742,-1.3366833925247192,12.164020538330078
-2.597990036010742,-1.3165829181671143,12.089849472045898
-2.597990036010742,-1.2964824438095093,12.089849472045898
-2.597990036010742,-1.2763819694519043,12.089849472045898
-2.597990036010742,-1.2562813758850098,12.089849472045898
-2.597990036010742,-1.2361809015274048,12.089849472045898
-2.597990036010742,-1.2160804271697998,12.089849472045898
-2.597990036010742,-1.1959799528121948,12.015678405761719
-2.597990036010742,-1.1758793592453003,12.015678405761719
-2.597990036010742,-1.1557788848876953,12.015678405761719
-2.597990036010742,-1.1356784105300903,12.015678405761719
-2.597990036010742,-1.1155779361724854,12.015678405761719
-2.597990036010742,-1.0954773426055908,12.015678405761719
-2.597990036010742,-1.0753768682479858,12.015678405761719
-2.597990036010742,-1.0552763938903809,12.015678405761719
-2.597990036010742,-1.0351759195327759,12.015678405761719
-2.597990036010742,-1.015075445175171,5.6369853019714355
-2.597990036010742,-0.9949749112129211,5.6369853019714355
-2.597990036010742,-0.9748743772506714,5.562814235687256
-2.597990036010742,-0.9547739028930664,5.488643646240234
-2.597990036010742,-0.9346733689308167,5.488643646240234
-2.597990036010742,-0.9145728945732117,5.414472579956055
-2.597990036010742,-0.8944723606109619,5.414472579956055
-2.597990036010742,-0.8743718862533569,5.340301513671875
-2.597990036010742,-0.8542713522911072,5.340301513671875
-2.597990036010742,-0.8341708779335022,5.2661309242248535
-2.597990036010742,-0.8140703439712524,5.2661309242248535
-2.597990036010742,-0.7939698696136475,5.2661309242248535
-2.597990036010742,-0.7738693356513977,5.191959857940674
-2.597990036010742,-0.7537688612937927,5.191959857940674
-2.597990036010742,-0.733668327331543,5.117789268493652
-2.597990036010742,-0.713567852973938,5.117789268493652
-2.597990036010742,-0.693467378616333,5.117789268493652
-2.597990036010742,-0.6733668446540833,5.043618202209473
-2.597990036010742,-0.6532663702964783,5.043618202209473
-2.597990036010742,-0.6331658363342285,5.043618202209473
-2.597990036010742,-0.6130653619766235,4.969447612762451
-2.597990036010742,-0.5929648280143738,4.969447612762451
-2.597990036010742,-0.5728643536567688,4.969447612762451
-2.597990036010742,-0.552763819694519,4.969447612762451
-2.597990036010742,-0.5326633453369141,4.8952765464782715
-2.597990036010742,-0.5125628113746643,4.8952765464782715
-2.597990036010742,-0.4924623370170593,4.8952765464782715
-2.597990036010742,-0.47236183285713196,4.8952765464782715
-2.597990036010742,-0.4522613286972046,4.8952765464782715
-2.597990036010742,-0.4321608245372772,4.82110595703125
-2.597990036010742,-0.41206032037734985,4.82110595703125
-2.597990036010742,-0.3919598162174225,4.82110595703125
-2.597990036010742,-0.3718593120574951,4.82110595703125
-2.597990036010742,-0.35175880789756775,4.82110595703125
-2.597990036010742,-0.3316583037376404,4.82110595703125
-2.597990036010742,-0.311557799577713,4.74693489074707
-2.597990036010742,-0.29145729541778564,4.74693489074707
-2.597990036010742,-0.2713567912578583,4.74693489074707
-2.597990036010742,-0.2512562870979309,4.74693489074707
-2.597990036010742,-0.23115579783916473,4.74693489074707
-2.597990036010742,-0.21105529367923737,4.74693489074707
-2.597990036010742,-0.19095478951931,4.74693489074707
-2.597990036010742,-0.17085428535938263,4.74693489074707
-2.597990036010742,-0.15075379610061646,4.74693489074707
-2.597990036010742,-0.1306532919406891,4.74693489074707
-2.597990036010742,-0.11055278778076172,4.74693489074707
-2.597990036010742,-0.09045228362083435,4.74693489074707
-2.597990036010742,-0.07035177946090698,4.74693489074707
-2.597990036010742,-0.050251275300979614,4.74693489074707
-2.597990036010742,-0.030150774866342545,4.74693489074707
-2.597990036010742,-0.010050272569060326,4.74693489074707
-2.597990036010742,0.010050272569060326,4.74693489074707
-2.597990036010742,0.030150774866342545,4.74693489074707
-2.597990036010742,0.050251275300979614,4.74693489074707
-2.597990036010742,0.07035177946090698,4.74693489074707
-2.597990036010742,0.09045228362083435,4.74693489074707
-2.597990036010742,0.11055278778076172,4.74693489074707
-2.597990036010742,0.1306532919406891,4.74693489074707
-2.597990036010742,0.15075379610061646,4.74693489074707
-2.597990036010742,0.17085428535938263,4.74693489074707
-2.597990036010742,0.19095478951931,4.74693489074707
-2.597990036010742,0.21105529367923737,4.74693489074707
-2.597990036010742,0.23115579783916473,4.74693489074707
-2.597990036010742,0.2512562870979309,4.74693489074707
-2.597990036010742,0.2713567912578583,4.74693489074707
-2.597990036010742,0.29145729541778564,4.82110595703125
-2.597990036010742,0.311557799577713,4.82110595703125
-2.597990036010742,0.3316583037376404,4.82110595703125
-2.597990036010742,0.35175880789756775,4.82110595703125
-2.597990036010742,0.3718593120574951,4.82110595703125
-2.597990036010742,0.3919598162174225,4.82110595703125
-2.597990036010742,0.41206032037734985,4.82110595703125
-2.597990036010742,0.4321608245372772,4.8952765464782715
-2.597990036010742,0.4522613286972046,4.8952765464782715
-2.597990036010742,0.47236183285713196,4.8952765464782715
-2.597990036010742,0.4924623370170593,4.8952765464782715
-2.597990036010742,0.5125628113746643,4.8952765464782715
-2.597990036010742,0.5326633453369141,4.969447612762451
-2.597990036010742,0.552763819694519,4.969447612762451
-2.597990036010742,0.5728643536567688,4.969447612762451
-2.597990036010742,0.5929648280143738,4.969447612762451
-2.597990036010742,0.6130653619766235,5.043618202209473
-2.597990036010742,0.6331658363342285,5.043618202209473
-2.597990036010742,0.6532663702964783,5.043618202209473
-2.597990036010742,0.6733668446540833,5.117789268493652
-2.597990036010742,0.693467378616333,5.117789268493652
-2.597990036010742,0.713567852973938,5.117789268493652
-2.597990036010742,0.733668327331543,5.191959857940674
-2.597990036010742,0.7537688612937927,5.191959857940674
-2.597990036010742,0.7738693356513977,5.191959857940674
-2.597990036010742,0.7939698696136475,5.2661309242248535
-2.597990036010742,0.8140703439712524,5.2661309242248535
-2.597990036010742,0.8341708779335022,5.340301513671875
-2.597990036010742,0.8542713522911072,5.340301513671875
-2.597990036010742,0.8743718862533569,5.414472579956055
-2.597990036010742,0.8944723606109619,5.414472579956055
-2.597990036010742,0.9145728945732117,5.414472579956055
-2.597990036010742,0.9346733689308167,5.488643646240234
-2.597990036010742,0.9547739028930664,5.562814235687256
-2.597990036010742,0.9748743772506714,5.562814235687256
-2.597990036010742,0.9949749112129211,5.6369853019714355
-2.597990036010742,1.015075445175171,5.6369853019714355
-2.597990036010742,1.0351759195327759,11.422311782836914
-2.597990036010742,1.0552763938903809,11.422311782836914
-2.597990036010742,1.0753768682479858,11.422311782836914
-2.597990036010742,1.0954773426055908,11.422311782836914
-2.597990036010742,1.1155779361724854,11.422311782836914
-2.597990036010742,1.1356784105300903,11.422311782836914
-2.597990036010742,1.1557788848876953,11.422311782836914
-2.597990036010742,1.1758793592453003,11.422311782836914
-2.597990036010742,1.1959799528121948,11.422311782836914
-2.597990036010742,1.2160804271697998,11.496482849121094
-2.597990036010742,1.2361809015274048,11.496482849121094
-2.597990036010742,1.2562813758850098,11.496482849121094
-2.597990036010742,1.2763819694519043,11.496482849121094
-2.597990036010742,1.2964824438095093,11.496482849121094
-2.597990036010742,1.3165829181671143,11.570652961730957
-2.597990036010742,1.3366833925247192,11.570652961730957
-2.597990036010742,1.3567838668823242,11.570652961730957
-2.597990036010742,1.3768844604492188,11.570652961730957
-2.597990036010742,1.3969849348068237,11.644824028015137
-2.597990036010742,1.4170854091644287,11.644824028015137
-2.597990036010742,1.4371858835220337,11.644824028015137
-2.597990036010742,1.4572864770889282,11.718995094299316
-2.597990036010742,1.4773869514465332,11.718995094299316
-2.597990036010742,1.4974874258041382,11.718995094299316
-2.597990036010742,1.5175879001617432,11.793166160583496
-2.597990036010742,1.5376884937286377,11.793166160583496
-2.597990036010742,1.5577889680862427,11.793166160583496
-2.597990036010742,1.5778894424438477,11.867337226867676
-2.597990036010742,1.5979899168014526,11.867337226867676
-2.597990036010742,1.6180905103683472,11.941507339477539
-2.597990036010742,1.6381909847259521,11.941507339477539
-2.597990036010742,1.6582914590835571,12.015678405761719
-2.597990036010742,1.678391933441162,12.089849472045898
-2.597990036010742,1.698492407798767,12.089849472045898
-2.597990036010742,1.7185930013656616,12.164020538330078
-2.597990036010742,1.7386934757232666,12.238190650939941
-2.597990036010742,1.7587939500808716,12.238190650939941
-2.597990036010742,1.7788944244384766,12.312361717224121
-2.597990036010742,1.798995018005371,12.3865327835083
-2.597990036010742,1.819095492362976,12.46070384979248
-2.597990036010742,1.839195966720581,12.53487491607666
-2.597990036010742,1.859296441078186,12.53487491607666
-2.597990036010742,1.8793970346450806,12.609045028686523
-2.597990036010742,1.8994975090026855,12.683216094970703
